"Invoice/Item Number","Date","Store Number","Store Name","Address","City","Zip Code","Store Location","County Number","County","Category","Category Name","Vendor Number","Vendor Name","Item Number","Item Description","Pack","Bottle Volume (ml)","State Bottle Cost","State Bottle Retail","Bottles Sold","Sale (Dollars)","Volume Sold (Liters)","Volume Sold (Gallons)","Iowa ZIP Code Tabulation Areas","Iowa Watershed Sub-Basins (HUC 08)","Iowa Watersheds (HUC 10)","County Boundaries of Iowa","US Counties"
"INV-09599100059","01/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081600,"Whiskey Liqueur",421,"SAZERAC COMPANY  INC",64868,"Fireball Cinnamon Whiskey",6,1750,15.33,23,6,138,10.5,2.77,511,18,244,35,176
"INV-09599100010","01/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012400,"Irish Whiskies",370,"PERNOD RICARD USA",15627,"Jameson",12,1000,18.98,28.47,24,683.28,24,6.34,511,18,244,35,176
"INV-09599100003","01/04/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",260,"DIAGEO AMERICAS",10807,"Crown Royal Regal Apple",12,750,15.59,23.39,36,842.04,27,7.13,511,18,244,35,176
"INV-09737500002","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1052100,"Imported Brandies",420,"MOET HENNESSY USA",48105,"Hennessy VS",12,375,10.49,15.74,24,368.64,9,2.38,511,18,244,35,176
"INV-09737400011","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",115,"CONSTELLATION BRANDS INC",11777,"Black Velvet",12,1000,6.63,9.95,24,238.8,24,6.34,511,18,244,35,176
"INV-09737400040","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062200,"White Rum",35,"BACARDI USA INC",43127,"Bacardi Superior Rum",12,1000,9.5,14.25,24,342,24,6.34,511,18,244,35,176
"INV-09737400053","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081300,"American Cordials & Liqueur",322,"Prestige Wine & Spirits Group",75211,"Kinky Liqueur",12,750,10,15,12,180,9,2.38,511,18,244,35,176
"INV-09737400039","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062500,"Flavored Rum",370,"PERNOD RICARD USA",42717,"Malibu Coconut Rum",12,1000,10.49,15.74,24,377.76,24,6.34,511,18,244,35,176
"INV-09737400047","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081200,"Cream Liqueurs",259,"Heaven Hill Brands",68126,"Carolan's Irish Cream Liqueur",12,750,8.2,12.3,12,147.6,9,2.38,511,18,244,35,176
"INV-09737400014","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012400,"Irish Whiskies",370,"PERNOD RICARD USA",15627,"Jameson",12,1000,18.98,28.47,24,683.28,24,6.34,511,18,244,35,176
"INV-09737400023","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1042100,"Imported Dry Gins",35,"BACARDI USA INC",28233,"Bombay Sapphire Gin",12,1000,16.5,24.75,12,297,12,3.17,511,18,244,35,176
"INV-09737400063","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1022100,"Mixto Tequila",434,"LUXCO INC",89387,"Juarez Tequila Gold",12,1000,8,12,12,124.56,12,3.17,511,18,244,35,176
"INV-09737400017","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011100,"Blended Whiskies",297,"Laird & Company",23827,"Five Star",12,1000,4.4,6.6,36,237.6,36,9.51,511,18,244,35,176
"INV-09737400062","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1022100,"Mixto Tequila",395,"PROXIMO",89197,"Jose Cuervo Especial Reposado Tequila",12,1000,13,19.5,12,234,12,3.17,511,18,244,35,176
"INV-09737400010","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",115,"CONSTELLATION BRANDS INC",11776,"Black Velvet",12,750,5.23,7.85,12,94.2,9,2.38,511,18,244,35,176
"INV-09737400045","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082000,"Imported Cordials & Liqueurs",192,"Mast-Jagermeister US, Inc",65257,"Jagermeister Liqueur",12,1000,15.96,23.94,48,1118.88,48,12.68,511,18,244,35,176
"INV-09737400037","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031200,"American Flavored Vodka",259,"Heaven Hill Brands",41927,"Burnett's Fruit Punch",12,750,4.48,6.72,12,80.64,9,2.38,511,18,244,35,176
"INV-09737400020","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011100,"Blended Whiskies",260,"DIAGEO AMERICAS",25607,"Seagrams 7 Crown Bl Whiskey",12,1000,8,12,12,144,12,3.17,511,18,244,35,176
"INV-09737400018","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011100,"Blended Whiskies",297,"Laird & Company",23828,"Five Star",6,1750,7.62,11.43,6,68.58,10.5,2.77,511,18,244,35,176
"INV-09737400034","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",301,"FIFTH GENERATION INC",38177,"Titos Handmade Vodka",12,1000,12.67,19.01,24,438.24,24,6.34,511,18,244,35,176
"INV-09737400057","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",65,"Jim Beam Brands",82847,"Dekuyper Luscious Peachtree",12,1000,7.87,11.81,12,141.72,12,3.17,511,18,244,35,176
"INV-09737400055","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031200,"American Flavored Vodka",260,"DIAGEO AMERICAS",77648,"Smirnoff Citrus",12,1000,9.25,13.88,12,166.56,12,3.17,511,18,244,35,176
"INV-09737400004","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062400,"Spiced Rum",260,"DIAGEO AMERICAS",1799,"Captain Morgan Spiced Barrel",6,1750,18,27,12,324,21,5.55,511,18,244,35,176
"INV-09737400050","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082200,"Imported Schnapps",260,"DIAGEO AMERICAS",69947,"Rumple Minze Peppermint Schnapps Liqueur",12,1000,15.84,23.76,24,567.12,24,6.34,511,18,244,35,176
"INV-09737400015","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",65,"Jim Beam Brands",19067,"Jim Beam",12,1000,12.59,18.89,12,226.68,12,3.17,511,18,244,35,176
"INV-09737400049","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082200,"Imported Schnapps",421,"SAZERAC COMPANY  INC",69637,"Dr. Mcgillicuddy's Cherry Schnapps",12,1000,11,16.5,24,396,24,6.34,511,18,244,35,176
"INV-09737400008","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",260,"DIAGEO AMERICAS",11296,"Crown Royal",12,750,15.59,23.39,12,280.68,9,2.38,511,18,244,35,176
"INV-09737400013","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012400,"Irish Whiskies",370,"PERNOD RICARD USA",15626,"Jameson",12,750,15.99,23.99,12,269.88,9,2.38,511,18,244,35,176
"INV-09737400021","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011400,"Tennessee Whiskies",85,"Brown Forman Corp.",26827,"Jack Daniels Old #7 Black Lbl",12,1000,18.89,28.34,36,1020.24,36,9.51,511,18,244,35,176
"INV-09737400035","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031200,"American Flavored Vodka",260,"DIAGEO AMERICAS",41077,"Jeremiah Weed Sweet Tea",12,1000,10.5,15.75,12,189,12,3.17,511,18,244,35,176
"INV-09737400028","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1032200,"Imported Flavored Vodka",395,"PROXIMO",34995,"Three Olives Grape",12,750,9.96,14.94,12,179.28,9,2.38,511,18,244,35,176
"INV-09737400009","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",260,"DIAGEO AMERICAS",11297,"Crown Royal Canadian Whisky",12,1000,18.89,28.34,36,1020.24,36,9.51,511,18,244,35,176
"INV-09737400025","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1041100,"American Dry Gins",434,"LUXCO INC",31657,"Paramount Gin",12,1000,4.3,6.45,12,77.4,12,3.17,511,18,244,35,176
"INV-09737400029","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",55,"SAZERAC NORTH AMERICA",35317,"Barton Vodka",12,1000,3.97,5.96,60,357.6,60,15.85,511,18,244,35,176
"INV-09737400033","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",300,"McCormick Distilling Co.",36887,"McCormick Vodka",12,1000,4.13,6.2,12,74.4,12,3.17,511,18,244,35,176
"INV-09737400036","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031200,"American Flavored Vodka",380,"Phillips Beverage",41694,"Uv Blue (raspberry) Vodka",12,1000,7.5,11.25,12,135,12,3.17,511,18,244,35,176
"INV-09737400038","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031200,"American Flavored Vodka",461,"Skyy Spirits Inc",40465,"Skyy Infusions Wild Strawberry",12,750,9.01,13.52,12,162.24,9,2.38,511,18,244,35,176
"INV-09737400022","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011100,"Blended Whiskies",86,"BROADBENT VENTURES LLC",27318,"Two Jay's Iowa Corn Whiskey",12,750,13.87,20.81,12,249.72,9,2.38,511,18,244,35,176
"INV-09737400031","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",297,"Laird & Company",35917,"Five O'clock Vodka",12,1000,4.17,6.26,12,75.12,12,3.17,511,18,244,35,176
"INV-09737400002","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012200,"Scotch Whiskies",260,"DIAGEO AMERICAS",5702,"Oban 18 Year",6,750,64.99,97.49,1,97.49,0.75,0.2,511,18,244,35,176
"INV-09737400016","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",55,"SAZERAC NORTH AMERICA",21598,"Ten High",6,1750,8.91,13.37,6,83.16,10.5,2.77,511,18,244,35,176
"INV-09737400060","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081500,"Triple Sec",434,"LUXCO INC",86251,"Juarez Triple Sec",12,1000,2.42,3.63,24,87.12,24,6.34,511,18,244,35,176
"INV-09737400064","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1022100,"Mixto Tequila",421,"SAZERAC COMPANY  INC",89887,"Torada Tequila Gold",12,1000,6.63,9.95,48,477.6,48,12.68,511,18,244,35,176
"INV-09737400042","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062300,"Aged Dark Rum",65,"Jim Beam Brands",44486,"Cruzan Dark Rum",12,750,6.83,10.25,12,123,9,2.38,511,18,244,35,176
"INV-09737400019","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011100,"Blended Whiskies",65,"Jim Beam Brands",24457,"Kessler Blend Whiskey",12,1000,7.17,10.76,12,129.12,12,3.17,511,18,244,35,176
"INV-09737400005","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",115,"CONSTELLATION BRANDS INC",10550,"Black Velvet Toasted Caramel",12,750,6.75,10.13,12,121.56,9,2.38,511,18,244,35,176
"INV-09737400044","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081600,"Whiskey Liqueur",421,"SAZERAC COMPANY  INC",64867,"Fireball Cinnamon Whiskey",12,1000,11.34,17.01,48,816.48,48,12.68,511,18,244,35,176
"INV-09737400051","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081100,"Coffee Liqueurs",434,"LUXCO INC",72816,"Caffe Lolita Coffee Liqueur",12,750,5,7.5,12,90,9,2.38,511,18,244,35,176
"INV-09737400066","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081200,"Cream Liqueurs",260,"DIAGEO AMERICAS",68037,"Baileys Original Irish Cream",12,1000,16.74,25.11,12,297,12,3.17,511,18,244,35,176
"INV-09737400059","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",421,"SAZERAC COMPANY  INC",83907,"Maui Blue Hawaiian Schnapps",12,1000,4.54,6.81,24,163.44,24,6.34,511,18,244,35,176
"INV-09737400061","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1022200,"100% Agave Tequila",410,"Patron Spirits Company",88296,"Patron Tequila Silver",12,750,27.5,41.25,12,486,9,2.38,511,18,244,35,176
"INV-09737500001","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",125,"CEDAR RIDGE VINEYARDS LL",17206,"Cedar Ridge Bourbon",6,750,18.1,27.15,6,162.9,4.5,1.19,511,18,244,35,176
"INV-09737400003","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1051100,"American Brandies",205,"E & J Gallo Winery",52596,"E & J Vs",12,750,6,9,2,18,1.5,0.4,511,18,244,35,176
"INV-09737400030","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",297,"Laird & Company",35916,"Five O'clock Vodka",12,750,3.37,5.06,12,60.72,9,2.38,511,18,244,35,176
"INV-09737400067","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011200,"Straight Bourbon Whiskies",421,"SAZERAC COMPANY  INC",16850,"Blanton's Bourbon",6,750,28.75,43.13,6,258.78,4.5,1.19,511,18,244,35,176
"INV-09737400065","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011400,"Tennessee Whiskies",346,"OLE SMOKY DISTILLERY LLC",86839,"Ole Smoky Mango Habanero Whiskey",6,750,10,15,6,90,4.5,1.19,511,18,244,35,176
"INV-09737400026","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1032100,"Imported Vodkas",370,"PERNOD RICARD USA",34007,"Absolut Swedish Vodka 80 Prf",12,1000,14.99,22.49,12,269.88,12,3.17,511,18,244,35,176
"INV-09737400024","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1041100,"American Dry Gins",297,"Laird & Company",29997,"Five O'clock Gin",12,1000,4.33,6.5,12,78,12,3.17,511,18,244,35,176
"INV-09737400054","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081300,"American Cordials & Liqueur",434,"LUXCO INC",76487,"Paramount Amaretto",12,1000,4.05,6.08,12,72.96,12,3.17,511,18,244,35,176
"INV-09737400001","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012300,"Single Malt Scotch",260,"DIAGEO AMERICAS",5696,"Oban Single Malt Scotch",12,750,41,61.5,1,61.5,0.75,0.2,511,18,244,35,176
"INV-09737400043","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062400,"Spiced Rum",434,"LUXCO INC",44657,"Lady Bligh Spiced Rum",12,1000,7.25,10.88,12,130.56,12,3.17,511,18,244,35,176
"INV-09737400032","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1031100,"American Vodkas",434,"LUXCO INC",36667,"Korski Vodka",12,1000,4.32,6.48,24,155.52,24,6.34,511,18,244,35,176
"INV-09737400056","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",65,"Jim Beam Brands",82607,"Dekuyper Sour Apple Pucker",12,1000,7.87,11.81,12,141.72,12,3.17,511,18,244,35,176
"INV-09737400012","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",115,"CONSTELLATION BRANDS INC",11788,"Black Velvet",6,1750,10.45,15.68,6,94.08,10.5,2.77,511,18,244,35,176
"INV-09737400046","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081100,"Coffee Liqueurs",370,"PERNOD RICARD USA",67527,"Kahlua Coffee Liqueur",12,1000,14.99,22.49,12,269.88,12,3.17,511,18,244,35,176
"INV-09737400052","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081200,"Cream Liqueurs",260,"DIAGEO AMERICAS",74090,"Godiva White Chocolate Liqueur",12,750,17,25.5,12,306,9,2.38,511,18,244,35,176
"INV-09737400007","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",260,"DIAGEO AMERICAS",10808,"Crown Royal Regal Apple",12,1000,18.89,28.34,12,340.08,12,3.17,511,18,244,35,176
"INV-09737400027","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1032100,"Imported Vodkas",35,"BACARDI USA INC",34422,"Grey Goose Vodka",6,1000,22.5,33.75,6,202.5,6,1.59,511,18,244,35,176
"INV-09737400058","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1081400,"American Schnapps",65,"Jim Beam Brands",82867,"Dekuyper Watermelon Pucker",12,1000,7.87,11.81,12,141.72,12,3.17,511,18,244,35,176
"INV-09737400041","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1062400,"Spiced Rum",260,"DIAGEO AMERICAS",43337,"Captain Morgan Spiced Rum",12,1000,11.75,17.63,84,1480.92,84,22.19,511,18,244,35,176
"INV-09737400006","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1012100,"Canadian Whiskies",260,"DIAGEO AMERICAS",10807,"Crown Royal Regal Apple",12,750,15.59,23.39,24,561.36,18,4.76,511,18,244,35,176
"INV-09737400048","01/11/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1082200,"Imported Schnapps",421,"SAZERAC COMPANY  INC",69636,"Dr. Mcgillicuddy's Cherry Schnapps",12,750,8.66,12.99,12,155.88,9,2.38,511,18,244,35,176
"INV-09869400013","01/18/2018",2106,"Hillstreet News and Tobacco","2217 College","Cedar Falls",50613,"POINT (-92.455796 42.517182)",7,"BLACK HAWK",1011400,"Tennessee Whiskies",85,"Brown Forman Corp.",26826,"Jack Daniels Old #7 Black Lbl",12,750,15.57,23.36,12,280.32,9,2.38,511,18,244,35,176
